UID,Name,Wins,Losses,Draws,NC,Height,Weight,Reach,Stance,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
a90c200c3fbb22c4,Eli Aronov,6,0,0,0,,185.0,,,1996-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770b9d4813c25902,Chalid Arrab,7,3,0,0,71.0,205.0,,Orthodox,1975-05-28,1.56,0.34,1.63,0.56,3.05,0.75,0.37,1.0
c136b2a8852da5bd,Akbarh Arreola,23,11,1,0,70.0,155.0,71.0,Southpaw,1983-01-14,2.32,0.45,4.01,0.56,1.07,1.0,0.33,0.4
de62052b2ede65ba,Matt Arroyo,3,3,0,0,70.0,170.0,72.0,Orthodox,1982-09-01,1.62,0.47,2.01,0.58,2.12,0.36,1.0,5.3
61fb8098ccf81c7f,Antonio Arroyo,9,5,0,0,75.0,185.0,73.0,Orthodox,1989-07-01,2.82,0.66,2.02,0.5,1.14,0.41,0.41,0.2
2dea80c069847321,Gilles Arsene,1,1,0,0,69.0,190.0,,Southpaw,,0.06,0.1,2.45,0.32,0.0,0.0,0.0,0.0
91e3388e69060e69,Veta Arteaga,3,1,0,0,67.0,125.0,,,,3.2,0.36,1.92,0.65,0.0,0.0,0.4,0.0
49f78022126bf4a4,Cesar Arzamendia,8,3,0,0,71.0,155.0,,Orthodox,1991-01-31,5.37,0.45,5.2,0.56,7.32,0.75,0.0,2.4
a373085066dbfb54,Teddy Ash,14,5,0,0,73.0,185.0,73.0,Switch,1989-12-27,7.27,0.61,6.8,0.28,0.0,0.0,1.0,0.0
d26a0988c9dc9886,Arman Ashimov,11,3,1,0,66.0,125.0,,,1992-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c739c2995a275314,Yanal Ashmouz,7,0,0,0,69.0,155.0,68.0,Orthodox,1995-03-31,12.0,0.75,1.6,0.71,12.0,1.0,0.0,0.0
8be9deb7d6b36354,Asjabharan,7,6,0,0,66.0,135.0,,,1992-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2abc414136504554,Askar Askar,11,1,0,0,67.0,145.0,69.0,Orthodox,1994-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1d19449397541dc,Askar Askarov,14,1,1,0,66.0,125.0,67.0,Orthodox,1992-10-09,3.05,0.54,2.8,0.57,2.6,0.24,0.66,0.4
9be6020024133293,Cyril Asker,9,4,0,0,72.0,247.0,74.0,Orthodox,1985-12-24,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9
5c10da56d712ac9c,Khusein Askhabov,23,1,0,0,68.0,145.0,69.0,Orthodox,1995-02-13,2.0,0.26,4.13,0.56,0.0,0.0,0.66,0.0
06827d70c53ff0d9,Scott Askham,14,4,0,0,75.0,185.0,75.0,Southpaw,1988-05-20,3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7
0b31f87be71ebbb1,Ben Askren,19,2,0,1,71.0,170.0,73.0,Orthodox,1984-07-18,3.64,0.49,5.66,0.36,4.33,0.55,0.0,0.9
6e8f1bcdda94ff45,Ibo Aslan,8,0,0,0,75.0,205.0,,,1996-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399afbabc02376b5,Tom Aspinall,12,3,0,0,77.0,256.0,78.0,Orthodox,1993-04-11,7.41,0.65,2.87,0.64,4.0,1.0,1.0,2.0
ff222167cce02919,Bruno Assis,8,4,0,0,74.0,185.0,,Orthodox,1992-05-23,1.27,0.43,3.2,0.36,2.0,0.5,0.66,1.0
d0d7160824278840,Junior Assuncao,16,6,0,0,69.0,145.0,72.0,Orthodox,1981-06-24,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7
2f13e4020cea5b38,Raphael Assuncao,28,10,0,0,65.0,135.0,66.0,Orthodox,1982-07-19,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2
fd7acf42bd6e7e95,Bazigit Atajev,17,1,0,0,73.0,230.0,,Orthodox,,0.87,0.41,3.14,0.49,1.0,0.33,0.0,0.0
210935fd21670f6d,Rich Attonito,10,5,0,0,70.0,170.0,72.0,Orthodox,1977-06-16,2.28,0.47,2.13,0.59,0.74,0.37,0.75,0.0
55ee431411ccf07a,Olivier Aubin-Mercier,11,5,0,0,69.0,155.0,70.0,Southpaw,1989-02-23,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5
196ed28337adc630,Pat Audinwood,11,2,1,0,72.0,155.0,,Orthodox,1986-04-16,1.17,0.12,4.31,0.41,0.8,0.5,0.0,0.0
4d3b08ab127c7585,Jose Augusto,6,2,0,1,75.0,251.0,,,1992-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04643fd03d9159cc,Marcus Aurelio,22,10,0,0,70.0,155.0,74.0,Orthodox,1973-08-18,1.42,0.33,2.27,0.59,1.69,0.27,0.27,1.3
956dcac65e7b34d6,David Avellan,2,1,0,0,69.0,185.0,,Orthodox,,3.33,0.25,10.0,0.57,0.0,0.0,0.0,0.0
8753e125f4499816,Blas Avena,8,7,0,1,72.0,170.0,74.0,Orthodox,1983-06-30,2.34,0.47,3.36,0.43,2.37,0.8,0.5,1.8
ba5c6eeb8ef45f5c,Levi Avera,18,15,0,0,73.0,170.0,,,1982-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
033d19259f589457,Anthony Avila,13,5,0,0,67.0,145.0,,,1988-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4665cbf36b08193b,Chris Avila,5,4,0,0,70.0,145.0,,Orthodox,1993-01-16,2.37,0.3,4.17,0.48,0.0,0.0,0.46,0.0
86d9dbe1bfcbade7,Julia Avila,9,2,0,0,67.0,135.0,68.0,Orthodox,1988-05-11,3.18,0.44,2.86,0.55,0.67,0.33,0.61,0.3
da603332ad41f165,Saad Awad,20,9,0,0,71.0,155.0,,,1983-06-07,2.13,0.26,1.87,0.6,0.5,0.16,1.0,0.5
26387c19f32dda0f,Javy Ayala,10,5,0,0,73.0,265.0,,,1988-08-20,0.83,0.25,5.0,0.33,0.0,0.0,0.0,0.0
6eaec40f724852f4,Jessin Ayari,16,6,0,0,72.0,155.0,73.0,Orthodox,1992-05-31,3.53,0.37,3.59,0.58,0.0,0.0,0.5,0.3
46d0a888d87d91ac,Abu Azaitar,14,3,1,0,69.0,185.0,76.0,Orthodox,1986-03-10,5.21,0.44,5.35,0.5,0.5,0.25,0.4,0.0
ee18ff42063174df,Ottman Azaitar,13,1,0,0,68.0,155.0,71.0,Switch,1990-02-20,6.97,0.54,2.63,0.63,0.0,0.0,1.0,0.0
063649e21bc9d6d5,Luiz Azeredo,15,10,0,0,69.0,154.0,,Orthodox,1976-06-10,2.16,0.39,2.76,0.57,1.07,0.5,0.45,0.3
9bcfb40dbcd50568,Luciano Azevedo,17,9,1,0,75.0,161.0,,Orthodox,1981-06-25,0.76,0.45,1.97,0.27,2.28,0.11,0.0,0.0
2af2f2e26c4c0402,Hunter Azure,9,2,0,0,68.0,145.0,69.0,Orthodox,1992-03-02,3.92,0.53,2.08,0.58,1.97,0.34,0.67,1.3
39cc64bf0a269db9,Niklas Backstrom,11,3,0,1,73.0,145.0,,Orthodox,1989-08-22,1.12,0.41,3.65,0.4,2.92,0.8,0.72,2.2
fd5b6598a3b70c0a,Seth Baczynski,20,14,0,0,75.0,170.0,75.0,Orthodox,1981-10-26,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8
968764372c49eab6,Abdul Azeem Badakhshi,13,3,0,0,,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0ab242c40decc55,Ryan Bader,23,5,0,0,74.0,205.0,74.0,Orthodox,1983-06-07,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4
4fcf6e0c4e0e6664,Izabela Badurek,6,3,0,0,65.0,115.0,,Orthodox,1991-07-11,3.74,0.71,4.9,0.32,1.75,0.12,1.0,0.0
82d4c957649faf9b,Miguel Baeza,10,3,0,0,74.0,170.0,74.0,Orthodox,1992-08-23,4.88,0.49,5.1,0.53,0.44,0.28,1.0,1.8
3dd92ff9fb0412b3,Ali Bagautinov,15,6,0,0,64.0,125.0,65.0,Orthodox,1985-06-10,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3
e4d2564ea0e34e2b,Mehdi Baghdad,11,5,0,0,73.0,155.0,,Orthodox,1985-04-13,3.13,0.3,4.56,0.46,0.0,0.0,0.33,0.0
a52bc1e62cf0b7c6,Melsik Baghdasaryan,7,2,0,0,69.0,145.0,70.0,Southpaw,1992-01-28,5.63,0.61,3.28,0.55,0.0,0.0,0.76,0.0
aec185309b4843d0,Siyar Bahadurzada,24,8,1,0,71.0,170.0,73.0,Orthodox,1984-04-17,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3
e4a47b07044ddd72,Ignacio Bahamondes,14,4,0,0,75.0,155.0,75.0,Orthodox,1997-08-27,7.93,0.48,4.51,0.58,0.0,0.0,0.95,0.5
8f313e9c3a39c06e,Bahatebole Batebolati,8,1,1,0,71.0,155.0,71.0,Southpaw,1997-09-12,4.34,0.47,4.62,0.64,2.04,1.0,1.0,0.0
e2b8186b618b00c4,Shamar Bailey,16,11,0,0,69.0,155.0,75.0,Southpaw,1982-09-22,1.56,0.2,3.91,0.69,1.5,0.33,0.37,0.0
34dbcd4dbaf21a36,Jordan Bailey,6,3,0,0,69.0,145.0,,,,1.74,0.4,0.29,0.0,4.35,1.0,0.0,4.3
7d5b12de1625984e,Scott Baker,1,1,0,0,72.0,210.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898337ef520fe4d3,Bryan Baker,18,5,0,0,75.0,185.0,,Orthodox,1985-10-13,1.78,0.52,2.83,0.45,0.44,0.5,0.37,0.9
371efa53bd0cf669,Jin Bala,23,3,0,0,69.0,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e626e92a8f2a9737,Balajin,23,4,0,0,69.0,145.0,72.0,Orthodox,1992-03-31,1.4,0.33,2.73,0.5,2.0,0.2,0.66,0.0
04b39f4e8eb59d7c,Oluwale Bamgbose,6,4,0,0,71.0,185.0,78.0,Switch,1987-08-04,2.45,0.48,2.7,0.55,0.94,0.33,0.37,0.0
4c4b44e3cf5815b3,Stephen Banaszak,5,5,0,0,72.0,145.0,,,1990-12-07,4.2,0.47,1.15,0.66,0.0,0.0,1.0,1.9
5c2ce761399dc9c5,Marcin Bandel,15,7,0,0,70.0,155.0,,Orthodox,1989-10-10,0.79,0.5,5.26,0.23,0.0,0.0,0.0,0.0
2c2caf2f2bab9df5,Humberto Bandenay,14,7,0,1,71.0,145.0,71.0,Southpaw,1994-09-04,2.22,0.41,4.79,0.41,2.9,0.46,0.62,0.5
9a2d3567abc02e34,Tae Hyun Bang,18,10,0,0,69.0,155.0,71.0,Switch,1983-04-15,2.72,0.38,2.07,0.66,0.49,0.33,0.57,0.5
c50ea21fe9ef478d,Yohan Banks,2,1,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9c442aaf149ea982,Shauna Bannon,5,0,0,0,,115.0,,,1993-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ddfb3369a3b0394,Antonio Banuelos,20,11,1,0,65.0,135.0,63.0,Orthodox,1979-09-23,2.69,0.33,3.15,0.58,1.62,0.62,0.86,0.4
2c99576fefe53c7c,Renan Barao,34,9,0,1,66.0,145.0,70.0,Orthodox,1987-01-31,3.78,0.36,3.9,0.57,1.49,0.41,0.91,0.5
06dced58ca24a6bd,Junior Barata,9,3,1,0,70.0,170.0,,Orthodox,1982-01-25,4.03,0.33,8.46,0.34,0.0,0.0,0.0,0.0
6a740daf1b279661,Maycee Barber,13,2,0,0,65.0,125.0,65.0,Switch,1998-05-18,4.6,0.52,2.72,0.54,1.14,0.35,0.45,0.1
a331233f597090a5,Bryan Barberena,18,10,0,0,72.0,170.0,72.0,Southpaw,1989-05-03,5.81,0.48,4.83,0.44,0.15,0.25,0.54,0.3
64a50dad704d1d49,Edson Barboza,23,11,0,0,71.0,145.0,75.0,Orthodox,1986-01-21,4.0,0.44,4.12,0.58,0.38,0.44,0.75,0.1
b9f28e7045fdfce7,Raoni Barcelos,17,4,0,0,67.0,135.0,67.0,Orthodox,1987-05-01,5.69,0.52,5.06,0.61,1.63,0.41,0.93,0.4
e8fe9c15d348e778,Daniel Barez,12,5,0,0,66.0,125.0,66.0,Orthodox,1988-12-10,3.47,0.5,5.13,0.53,5.0,0.31,1.0,2.0
172c2135e70f87b7,Luke Barnatt,13,4,0,0,78.0,185.0,77.0,Orthodox,1988-04-13,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4
c06a5c95f1169c0b,James Barnes,14,5,0,0,68.0,135.0,71.0,Orthodox,1982-05-28,0.57,0.34,3.02,0.39,1.08,0.16,0.4,0.0
78a5eea49638685d,Nick Barnes,11,2,0,0,71.0,170.0,,,,2.86,0.29,8.93,0.51,5.36,1.0,1.0,5.4
e575b6ff678c1aca,Shonte Barnes,6,2,1,0,71.0,185.0,76.0,Southpaw,1987-02-09,2.32,0.38,1.55,0.67,0.0,0.0,0.6,0.0
ad3f53c454cbbead,Josh Barnett,35,8,0,0,75.0,250.0,78.0,Orthodox,1977-11-10,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4
7a5e8c94a86f9895,Chris Barnett,23,8,0,0,69.0,265.0,75.0,Orthodox,1986-06-14,4.41,0.48,5.87,0.4,0.0,0.0,0.33,0.0
91e69a1c3c87325b,Chris Barnhizer,2,3,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80c0bed43da0e27b,David Baron,17,4,1,0,66.0,155.0,,Switch,1973-02-15,1.17,0.3,2.1,0.56,0.0,0.0,0.14,0.7
1652f3213655b935,Phil Baroni,15,18,0,0,69.0,170.0,72.0,Orthodox,1976-04-16,2.77,0.45,3.93,0.4,1.46,0.47,0.6,0.5
f12f979b657ab876,Dan Barrera,3,1,0,0,69.0,170.0,,Orthodox,1980-12-23,0.8,0.7,1.2,0.28,1.0,0.08,0.0,0.0
a220be6d41d6f97d,Carlos Barreto,14,9,0,0,76.0,230.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c32eab6c2119e989,Jose Barreto,0,1,0,0,,185.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d21113c9ff3788ae,Peter Barrett,11,5,0,0,70.0,145.0,73.0,Southpaw,1986-08-10,4.18,0.61,4.32,0.42,1.39,0.22,0.66,0.0
8e9eb3fc86db0f7d,Marc-Andre Barriault,16,6,0,1,73.0,185.0,74.0,Orthodox,1990-02-18,5.95,0.47,5.22,0.53,0.24,0.25,0.67,0.1
e6015889f50075d2,David Barrios,4,8,0,0,66.0,145.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fd1f27e86661ede,Alexandre Barros,22,11,0,0,69.0,170.0,,Southpaw,1976-11-19,0.98,0.4,4.05,0.36,1.84,0.5,1.0,0.0
d26394fc0e8e880a,Ricardo Barros,2,2,0,0,73.0,205.0,,,1976-03-22,0.0,0.0,8.22,0.31,0.0,0.0,1.0,0.0
b69f24c500d783e7,Francimar Barroso,19,7,0,1,73.0,205.0,75.0,Orthodox,1980-02-28,2.77,0.52,3.07,0.59,2.22,0.24,0.83,0.0
658c3465581ae46b,Pat Barry,8,7,0,0,71.0,235.0,74.0,Orthodox,1979-07-07,2.72,0.52,3.54,0.59,0.0,0.0,0.76,0.2
a6f3d15cb84334bb,Dean Barry,4,2,0,0,70.0,170.0,72.0,Orthodox,1992-07-03,9.31,0.4,4.66,0.51,0.0,0.0,1.0,0.0
be0b310a12eb80b4,Enrique Barzola,17,5,2,0,67.0,145.0,70.0,Orthodox,1989-04-28,3.91,0.41,2.97,0.68,4.2,0.45,0.66,0.3
bbab3baf66128ae2,Javid Basharat,14,0,0,0,69.0,135.0,69.0,Orthodox,1995-09-07,5.64,0.6,2.3,0.66,2.03,0.57,0.85,0.2
a09ed60aa67a3f67,Farid Basharat,10,0,0,0,68.0,135.0,71.0,Orthodox,1997-08-02,5.8,0.63,2.43,0.6,3.0,0.6,0.83,0.0
1cecc8fe6748a532,Stephen Bass,11,2,0,0,69.0,145.0,,Orthodox,1982-11-14,4.87,0.52,5.87,0.55,0.0,0.0,0.0,0.0
2c733e059462c1dc,Sean Bassett,0,4,0,0,,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29508aff4d93cbbe,Ryan Bastianelli,6,7,0,1,65.0,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ef4a91ac694b7ce,Shayna Baszler,15,11,0,0,67.0,135.0,,Orthodox,1980-08-08,2.49,0.3,6.36,0.51,0.67,0.18,0.44,1.3
34218661c44ed55d,Michel Batista,4,1,0,1,75.0,260.0,,Orthodox,1984-04-20,0.0,0.0,4.03,0.4,6.72,0.5,0.0,0.0
f626118b6da0e020,Bryan Battle,10,2,0,0,73.0,170.0,77.0,Orthodox,1994-09-21,4.47,0.54,4.0,0.4,0.79,0.2,0.38,0.4
c9a94278df042f46,Alan Baudot,8,4,0,1,75.0,243.0,79.0,Orthodox,1988-02-01,5.36,0.58,4.82,0.46,0.0,0.0,0.62,0.0
bc711b6dd95c1af6,Mario Bautista,12,2,0,0,69.0,135.0,69.0,Switch,1993-07-01,5.33,0.5,3.73,0.54,2.91,0.68,0.62,1.3
55f446032177b119,Chris Beal,10,5,0,0,67.0,125.0,69.0,Orthodox,1985-08-06,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2
3a6ac598320ca7f2,Donovan Beard,7,2,0,0,74.0,185.0,78.0,Orthodox,1989-11-05,0.0,0.0,5.77,0.28,0.0,0.0,0.0,0.0
74f13066b1417ef3,Rudy Bears,16,15,0,0,71.0,170.0,,Southpaw,,1.27,0.29,2.53,0.5,0.0,0.0,0.0,0.0
4fd76e7ba8313457,Salvador Becerra,5,2,0,0,69.0,155.0,,,,4.57,0.31,3.83,0.58,0.0,0.0,0.66,0.0
b96939f2b8d88e82,Ariel Beck,4,5,0,0,66.0,125.0,66.0,Southpaw,1990-09-16,4.44,0.34,4.31,0.64,0.0,0.0,0.0,0.0
93bf96be327fcd98,Jeff Bedard,13,3,0,0,66.0,145.0,,Orthodox,1970-02-06,0.8,0.51,0.0,1.0,3.43,0.66,1.0,2.6
ce05955c26c3c090,Eric Bedard,6,7,0,0,74.0,239.0,,,1984-09-11,6.37,0.35,8.54,0.52,0.0,0.0,0.0,0.0
ffc3e6daaa6da0b7,Johnny Bedford,21,13,1,1,70.0,135.0,71.0,Orthodox,1983-01-06,4.53,0.5,1.75,0.63,1.83,0.62,0.62,0.0
40a456a25d52ee65,Rolando Bedoya,14,2,0,0,71.0,170.0,74.0,Orthodox,1997-01-13,9.93,0.71,8.67,0.54,0.0,0.0,0.0,0.0
b16a7e6a627e9789,Chase Beebe,24,13,1,0,67.0,135.0,67.0,Orthodox,1985-03-29,2.17,0.38,1.64,0.69,2.49,0.42,0.41,0.9
babc6b5745335f18,Lyle Beerbohm,24,3,0,0,70.0,155.0,,Southpaw,1979-02-05,1.98,0.55,1.61,0.54,2.1,0.23,0.64,0.3
d6ed764f8b78d32a,Allan Begosso,7,2,1,0,65.0,135.0,66.0,Orthodox,1995-11-23,1.8,0.4,7.73,0.34,0.0,0.0,0.25,2.0
cbd3e590a85b18c5,Mirsad Bektic,13,4,0,0,68.0,145.0,70.0,Orthodox,1991-02-16,2.43,0.41,1.8,0.57,3.98,0.52,0.92,0.4
d7e40dca3ae125be,Diana Belbita,15,7,0,0,67.0,115.0,68.0,Orthodox,1996-06-26,6.59,0.44,5.72,0.53,0.72,0.5,0.66,0.0
4130a743d9d22163,Alan Belcher,18,8,0,0,74.0,185.0,75.0,Orthodox,1984-04-24,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9
0ee783aa00e468f0,Vitor Belfort,26,14,0,1,72.0,185.0,74.0,Southpaw,1977-04-01,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6
69898645d600abdb,Rodolfo Bellato,8,2,0,0,75.0,205.0,75.0,Orthodox,1996-02-05,2.09,0.42,4.88,0.5,1.74,0.33,0.0,1.7
c3f6db17cea09ca7,Danilo Belluardo,12,5,0,0,72.0,155.0,74.0,Southpaw,1994-07-21,1.52,0.61,4.79,0.41,3.5,1.0,0.5,0.0
46baf0f57edfa4df,Joey Beltran,17,14,0,1,73.0,185.0,75.0,Orthodox,1981-12-08,4.92,0.36,5.27,0.54,0.48,0.18,0.75,0.0
ec71a892fada28c7,Marco Beltran,8,6,0,0,68.0,125.0,69.0,Orthodox,1986-05-18,2.07,0.37,1.93,0.63,0.7,0.5,0.46,0.2
80eacd4da0617c57,Joseph Benavidez,28,8,0,0,64.0,125.0,65.0,Southpaw,1984-07-31,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6
a71feb7ea7592a71,Mike Bencic,1,2,0,0,72.0,215.0,,Orthodox,,0.0,0.0,3.32,0.53,0.0,0.0,0.0,0.0
9fd1f08dd4aec14a,Dave Beneteau,6,5,1,0,74.0,250.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6104730621ff318d,Karla Benitez,14,11,1,1,63.0,113.0,,,,0.0,0.0,2.4,0.57,0.0,0.0,1.0,0.0
436f970c9ea9169c,Gabriel Benitez,23,11,0,0,68.0,155.0,71.0,Southpaw,1988-06-15,4.79,0.41,4.05,0.65,0.27,0.5,0.58,1.1
8dc4f34c1f50d00d,Charles Bennett,30,33,2,0,68.0,155.0,,Orthodox,1979-11-23,1.39,0.39,1.35,0.64,2.02,1.0,0.36,2.0
c3ac8d0da7b05772,Josh Bennett,11,14,0,0,76.0,259.0,,Orthodox,,2.9,0.4,5.8,0.43,1.5,1.0,1.0,0.0
404ecb2700844072,DeAnna Bennett,8,3,1,0,64.0,125.0,68.0,Orthodox,1984-11-18,3.13,0.58,3.27,0.58,0.0,0.0,0.0,1.0
5431dccc09118234,Lance Benoist,7,2,0,0,71.0,170.0,72.0,Southpaw,1988-08-26,3.68,0.51,2.7,0.56,1.5,0.33,0.61,0.0
a30f6d375dea5f9b,Joe Benoit,11,4,0,0,69.0,170.0,,Orthodox,1982-03-12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20999e27ddd94bda,Ryan Benoit,10,8,0,0,65.0,125.0,68.0,Orthodox,1989-08-25,2.88,0.39,3.65,0.58,0.28,0.22,0.72,0.4
a25f3dc0df974597,Pat Benson,3,5,3,0,69.0,155.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592d23aed850e652,Len Bentley,10,6,0,0,69.0,155.0,,,1982-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21b1132949f2a9b0,Steve Berger,21,23,2,1,71.0,170.0,,Orthodox,1973-05-20,1.0,0.27,3.26,0.36,0.84,0.4,0.16,1.7
aa8189053b3a8994,Kenneth Bergh,8,0,0,1,74.0,205.0,74.0,Orthodox,1989-06-26,4.56,0.75,1.27,0.28,0.0,0.0,0.0,0.0
2891c9f7b26b26fc,Bret Bergmark,6,1,1,0,69.0,170.0,,,1973-11-24,2.78,0.52,2.78,0.37,4.17,1.0,0.5,4.2
e3779ef06e98f185,Keith Berish,5,1,0,1,72.0,205.0,,Orthodox,1985-11-14,3.58,0.36,4.81,0.62,1.76,0.4,0.0,0.0
6f242453c91a5af0,Dennis Bermudez,17,9,0,0,66.0,155.0,66.0,Orthodox,1986-12-13,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1
2dc1bc1a02961656,Manny Bermudez,14,2,0,0,70.0,145.0,71.0,Orthodox,1994-07-16,2.92,0.61,2.68,0.46,3.06,0.54,0.0,3.1
5b2325cd70dbe2ea,Talita Bernardo,6,4,0,0,64.0,135.0,68.0,Orthodox,1987-03-04,3.12,0.42,4.04,0.55,1.62,0.22,0.28,0.5
b3bbe88fecd6a0d2,Dave Berry,0,1,0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0b935b9bbbe5fc07,Keith Berry,15,14,1,1,73.0,185.0,,,1987-10-25,0.27,0.12,6.27,0.28,0.0,0.0,0.0,0.0
0db70ca89e1c7374,Dieusel Berto,0,3,0,0,69.0,200.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66766984842c13dc,Edson Berto,17,12,1,0,66.0,155.0,,Orthodox,1983-07-05,1.76,0.36,4.62,0.47,5.47,0.4,0.0,2.7
aebfb84d1f6d2d8c,Allen Berube,4,3,0,0,68.0,155.0,,Orthodox,1974-08-25,0.92,0.8,0.92,0.33,6.87,1.0,0.0,3.4
8ba8e8d7eafa7267,Anton Berzin,5,1,0,0,74.0,205.0,,Orthodox,1989-09-29,4.4,0.46,6.8,0.67,2.0,0.28,0.0,1.0
3f24c96753dbd9f9,Scott Bessac,4,6,0,0,76.0,245.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0b8d512c79b4baf3,Matt Bessette,22,9,0,1,70.0,145.0,70.0,Orthodox,1984-12-28,4.36,0.41,4.45,0.58,0.64,0.28,0.61,0.3
e05f4ce199baca91,Khadzhi Bestaev,10,4,0,0,78.0,185.0,76.0,,1988-07-16,6.15,0.29,10.0,0.43,0.0,0.0,0.0,0.0
a524710c3ef918fa,Fernando Bettega,7,5,0,0,,170.0,,,1980-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e511f8d842a109d,Arjan Bhullar,9,1,0,0,73.0,245.0,75.0,Orthodox,1986-05-13,2.33,0.56,3.25,0.59,1.73,0.75,1.0,0.0
9cd047a828dd7515,KB Bhullar,8,2,0,0,76.0,185.0,78.0,Switch,1991-10-12,4.31,0.49,5.39,0.45,0.0,0.0,0.0,0.0
87f19d19f4cb73f8,Bibulatov Magomed,14,2,0,0,65.0,125.0,65.0,Orthodox,1988-08-22,3.6,0.51,1.83,0.52,2.85,0.4,0.75,0.0
1efa064872f089d0,David Bielkheden,24,12,0,0,70.0,155.0,71.0,Orthodox,1979-06-06,1.11,0.57,1.64,0.54,2.65,0.63,0.14,0.0
5095b0920a3602aa,Blake Bilder,8,1,1,0,68.0,145.0,68.0,Switch,1990-07-12,4.96,0.5,4.54,0.56,0.45,0.1,1.0,0.9
ebbf571f349e79d9,Jonas Bilharinho,9,1,1,0,71.0,145.0,75.0,Switch,1990-05-22,3.71,0.6,3.36,0.57,0.0,0.0,1.0,0.0
b3b6e80b7d5f8f0d,Jeremiah Billington,11,2,0,0,69.0,205.0,,Orthodox,1977-11-14,1.6,0.62,7.06,0.35,0.0,0.0,0.5,0.0
53f02bbc41d99432,Scott Bills,7,9,1,0,70.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c5a126ace82a6025,Anthony Birchak,16,8,0,0,68.0,135.0,69.0,Orthodox,1986-05-16,3.93,0.36,3.67,0.56,0.48,0.14,0.61,0.5
8a22c6b4d29880a3,Chris Birchler,7,4,0,0,75.0,205.0,,Switch,1987-06-05,9.35,0.46,14.83,0.35,0.0,0.0,0.0,0.0
2b93ebd9f5417ad2,Michael Bisping,30,9,0,0,73.0,185.0,75.0,Orthodox,1979-02-28,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3
7a359ef685a304a7,Amaury Bitetti,5,2,0,0,69.0,185.0,,Orthodox,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a653cb5eb4b39339,Caio Bittencourt,14,7,0,0,72.0,185.0,75.0,Orthodox,1991-05-22,0.29,0.16,0.57,0.33,0.0,0.0,0.0,0.0
